coolingdegreedays,monthtodateheatingdegreedays,since1jancoolingdegreedays,year,snowdepthi,meanwindspdi,maxtempm,since1julsnowfallm,mon,minpressurem,meanpressurei,maxdewptm,since1sepcoolingdegreedays,snowfalli,minwspdi,heatingdegreedaysnormal,since1sepcoolingdegreedaysnormal,meantempm,minvisi,since1jancoolingdegreedaysnormal,precipsource,gdegreedays,since1julheatingdegreedays,meanwindspdm,thunder,meandewpti,since1sepheatingdegreedays,maxvism,maxvisi,monthtodatecoolingdegreedays,mindewpti,since1julheatingdegreedaysnormal,meantempi,maxpressurem,maxhumidity,date,meanwdird,meandewptm,coolingdegreedaysnormal,maxpressurei,monthtodateheatingdegreedaysnormal,maxwspdm,meanvisi,meanwdire,humidity,monthtodatesnowfalli,min,hail,mintempm,heatingdegreedays,precipm,tzname,since1julsnowfalli,hour,precipi,since1sepheatingdegreedaysnormal,mday,meanpressurem,minhumidity,minwspdm,minvism,meanvism,minpressurei,snowfallm,monthtodatesnowfallm,rain,snowdepthm,maxwspdi,monthtodatecoolingdegreedaysnormal,pretty,mindewptm,fog,maxdewpti,maxtempi,snow,tornado,mintempi
0,127,0,2012,,13,15,0.00,04,1010,29.91,9,,0.00,0,9,,12,6,1,,4,2395,21,0,45,,16,10,0,41,2219,54,1015,89,"{'tzname': 'America/Los_Angeles', 'mday': '11', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 11, 2012'}",207,7,0,29.99,99,45,10,,,0.00,00,0,9,11,0.76,America/Los_Angeles,0.00,12,0.03,,11,1013,55,0,10,16,29.82,0.00,0.00,1,,28,0,"12:00 PM PDT on April 11, 2012",5,0,48,59,0,0,49
0,138,0,2012,,14,16,0.00,04,1009,29.95,10,,0.00,5,9,,12,2,1,,4,2406,22,1,44,,16,10,0,37,2228,54,1017,93,"{'tzname': 'America/Los_Angeles', 'mday': '12', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 12, 2012'}",174,7,0,30.05,108,45,8,,,0.00,00,0,8,11,28.45,America/Los_Angeles,0.00,12,1.12,,12,1014,42,8,4,14,29.81,0.00,0.00,1,,28,0,"12:00 PM PDT on April 12, 2012",3,0,50,61,0,0,47
0,152,0,2012,,18,13,0.00,04,1007,29.80,8,,0.00,4,9,,11,3,1,,0,2420,28,0,42,,16,10,0,39,2237,51,1012,93,"{'tzname': 'America/Los_Angeles', 'mday': '13', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 13, 2012'}",263,6,0,29.90,117,56,9,,,0.00,00,0,8,14,19.30,America/Los_Angeles,0.00,12,0.76,,13,1009,59,6,5,14,29.73,0.00,0.00,1,,35,0,"12:00 PM PDT on April 13, 2012",4,0,47,55,0,0,47
0,163,0,2012,,16,16,0.00,04,1012,30.02,8,,0.00,6,8,,12,10,1,,4,2431,26,0,41,,16,10,0,36,2245,54,1022,77,"{'tzname': 'America/Los_Angeles', 'mday': '14', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 14, 2012'}",283,5,0,30.17,125,47,10,,,0.00,00,0,9,11,0.00,America/Los_Angeles,0.00,12,0.00,,14,1016,53,10,16,16,29.90,0.00,0.00,0,,29,0,"12:00 PM PDT on April 14, 2012",2,0,46,60,0,0,48
0,170,0,2012,,9,18,0.00,04,1022,30.21,9,,0.00,0,8,,14,10,1,,8,2438,15,0,46,,16,10,0,42,2253,58,1024,83,"{'tzname': 'America/Los_Angeles', 'mday': '15', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 15, 2012'}",279,8,0,30.24,133,40,10,,,0.00,00,0,11,7,0.00,America/Los_Angeles,0.00,12,0.00,,15,1023,60,0,16,16,30.17,0.00,0.00,0,,25,0,"12:00 PM PDT on April 15, 2012",6,0,49,64,0,0,51
0,179,0,2012,,11,17,0.00,04,1023,30.23,9,,0.00,4,8,,13,10,1,,6,2447,18,0,45,,16,10,0,43,2261,56,1024,83,"{'tzname': 'America/Los_Angeles', 'mday': '16', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 16, 2012'}",273,7,0,30.25,141,40,10,,,0.00,00,0,10,9,0.00,America/Los_Angeles,0.00,12,0.00,,16,1024,51,6,16,16,30.20,0.00,0.00,0,,25,0,"12:00 PM PDT on April 16, 2012",6,0,48,62,0,0,50
0,187,0,2012,,11,16,0.00,04,1020,30.16,11,,0.00,0,8,,14,10,1,,6,2455,18,0,48,,16,10,0,45,2269,57,1023,89,"{'tzname': 'America/Los_Angeles', 'mday': '17', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 17, 2012'}",278,9,0,30.21,149,42,10,,,0.00,00,0,11,8,0.00,America/Los_Angeles,0.00,12,0.00,,17,1021,72,0,16,16,30.12,0.00,0.00,0,,26,0,"12:00 PM PDT on April 17, 2012",7,0,52,61,0,0,52
0,194,0,2012,,16,18,0.00,04,1020,30.15,11,,0.00,7,8,,14,9,1,,8,2462,26,0,47,,16,10,0,45,2277,58,1022,86,"{'tzname': 'America/Los_Angeles', 'mday': '18', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 18, 2012'}",269,8,0,30.19,157,47,10,,,0.00,00,0,11,7,0.00,America/Los_Angeles,0.00,12,0.00,,18,1021,56,11,14,16,30.12,0.00,0.00,0,,29,0,"12:00 PM PDT on April 18, 2012",7,0,52,65,0,0,51
0,197,0,2012,,14,20,0.00,04,1019,30.14,12,,0.00,5,8,,17,10,1,,12,2465,23,0,52,,16,10,0,51,2285,62,1022,86,"{'tzname': 'America/Los_Angeles', 'mday': '19', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 19, 2012'}",280,11,0,30.19,165,42,10,,,0.00,00,0,13,3,0.00,America/Los_Angeles,0.00,12,0.00,,19,1021,63,8,16,16,30.08,0.00,0.00,0,,26,0,"12:00 PM PDT on April 19, 2012",11,0,54,68,0,0,55
2,197,2,2012,,9,26,0.00,04,1014,30.03,14,,0.00,0,8,,19,10,1,,16,2465,14,0,51,,16,10,2,45,2293,67,1019,86,"{'tzname': 'America/Los_Angeles', 'mday': '20', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 20, 2012'}",306,11,0,30.09,173,42,10,,,0.00,00,0,13,0,0.00,America/Los_Angeles,0.00,12,0.00,,20,1017,49,0,16,16,29.96,0.00,0.00,0,,26,0,"12:00 PM PDT on April 20, 2012",7,0,58,78,0,0,55
3,197,5,2012,,8,27,0.00,04,1011,29.92,14,,0.00,0,8,,20,10,1,,18,2465,13,0,50,,16,10,5,47,2301,68,1015,77,"{'tzname': 'America/Los_Angeles', 'mday': '21', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 21, 2012'}",308,10,0,29.99,181,32,10,,,0.00,00,0,13,0,0.00,America/Los_Angeles,0.00,12,0.00,,21,1013,42,0,16,16,29.85,0.00,0.00,0,,20,0,"12:00 PM PDT on April 21, 2012",8,0,57,80,0,0,56
0,201,5,2012,,9,21,0.00,04,1011,29.90,12,,0.00,4,8,,16,10,1,,10,2469,14,0,51,,16,10,5,49,2309,61,1013,86,"{'tzname': 'America/Los_Angeles', 'mday': '22', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 22, 2012'}",306,11,0,29.93,189,27,10,,,0.00,00,0,11,4,0.00,America/Los_Angeles,0.00,12,0.00,,22,1012,59,6,16,16,29.87,0.00,0.00,0,,17,0,"12:00 PM PDT on April 22, 2012",9,0,54,69,0,0,52
0,205,5,2012,,15,19,0.00,04,1013,29.95,11,,0.00,0,8,,16,10,1,,10,2473,24,0,49,,16,10,5,48,2317,61,1016,83,"{'tzname': 'America/Los_Angeles', 'mday': '23', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 23, 2012'}",202,9,0,30.02,197,40,10,,,0.00,00,0,12,4,0.00,America/Los_Angeles,0.00,12,0.00,,23,1014,52,0,16,16,29.91,0.00,0.00,0,,25,0,"12:00 PM PDT on April 23, 2012",9,0,52,67,0,0,54
0,206,5,2012,,7,21,0.00,04,1015,30.01,12,,0.00,0,8,,18,10,1,,14,2474,11,0,51,,16,10,5,48,2325,64,1018,78,"{'tzname': 'America/Los_Angeles', 'mday': '24', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 24, 2012'}",232,11,0,30.06,205,24,10,,,0.00,00,0,15,1,0.00,America/Los_Angeles,0.00,12,0.00,,24,1016,58,0,16,16,29.97,0.00,0.00,0,,15,0,"12:00 PM PDT on April 24, 2012",9,0,54,69,0,0,59
0,207,5,2012,,7,21,0.00,04,1009,29.88,13,,0.00,0,7,,18,2,1,,14,2475,12,0,53,,16,10,5,50,2332,64,1016,93,"{'tzname': 'America/Los_Angeles', 'mday': '25', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 25, 2012'}",257,12,0,30.01,212,32,9,,,0.00,00,0,14,1,10.16,America/Los_Angeles,0.00,12,0.40,,25,1012,55,0,3,15,29.79,0.00,0.00,1,,20,0,"12:00 PM PDT on April 25, 2012",10,0,56,70,0,0,58
0,215,5,2012,,17,16,0.00,04,1009,30.01,13,,0.00,5,7,,14,3,1,,6,2483,27,0,47,,16,10,5,40,2339,57,1023,87,"{'tzname': 'America/Los_Angeles', 'mday': '26', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 26, 2012'}",262,8,0,30.22,219,45,9,,,0.00,00,0,11,8,0.76,America/Los_Angeles,0.00,12,0.03,,26,1016,51,8,5,14,29.80,0.00,0.00,1,,28,0,"12:00 PM PDT on April 26, 2012",4,0,55,61,0,0,52
0,223,5,2012,,14,18,0.00,04,1021,30.21,8,,0.00,4,7,,14,10,1,,6,2491,22,0,43,,16,10,5,41,2346,57,1024,77,"{'tzname': 'America/Los_Angeles', 'mday': '27', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 27, 2012'}",277,6,0,30.25,226,42,10,,,0.00,00,0,9,8,0.00,America/Los_Angeles,0.00,12,0.00,,27,1023,46,6,16,16,30.16,0.00,0.00,0,,26,0,"12:00 PM PDT on April 27, 2012",5,0,46,64,0,0,49
0,230,5,2012,,17,18,0.00,04,1013,30.03,9,,0.00,9,7,,14,9,1,,8,2498,27,0,47,,16,10,5,45,2353,58,1021,83,"{'tzname': 'America/Los_Angeles', 'mday': '28', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 28, 2012'}",277,8,0,30.15,233,48,10,,,0.00,00,0,11,7,0.00,America/Los_Angeles,0.00,12,0.00,,28,1017,56,14,14,16,29.92,0.00,0.00,0,,30,0,"12:00 PM PDT on April 28, 2012",7,0,49,64,0,0,51
0,234,5,2012,,13,22,0.00,04,1012,29.91,11,,0.00,0,7,,16,9,1,,10,2502,21,0,48,,16,10,5,46,2360,61,1014,89,"{'tzname': 'America/Los_Angeles', 'mday': '29', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 29, 2012'}",292,9,0,29.94,240,45,10,,,0.00,00,0,10,4,0.00,America/Los_Angeles,0.00,12,0.00,,29,1013,51,0,14,16,29.88,0.00,0.00,0,,28,0,"12:00 PM PDT on April 29, 2012",8,0,51,71,0,0,50
0,239,5,2012,,16,21,0.00,04,1013,29.96,11,,0.00,0,7,,16,10,6,,10,2507,25,0,48,,16,10,5,46,2368,60,1015,86,"{'tzname': 'America/Los_Angeles', 'mday': '30', 'hour': '12', 'mon': '04', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on April 30, 2012'}",284,9,0,29.98,247,58,10,,,0.00,00,0,10,5,0.00,America/Los_Angeles,0.00,12,0.00,,30,1014,52,0,16,16,29.93,0.00,0.00,0,,36,5,"12:00 PM PDT on April 30, 2012",8,0,52,70,0,0,50
0,3,28,2012,,12,21,0.00,08,1015,30.02,12,,0.00,0,2,,17,9,65,,12,81,19,0,51,,16,10,0,49,67,62,1018,89,"{'tzname': 'America/Los_Angeles', 'mday': '01', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 01, 2012'}",303,11,1,30.06,2,40,10,,,0.00,00,0,12,3,0.00,America/Los_Angeles,0.00,12,0.00,,01,1016,53,0,14,16,29.98,0.00,0.00,0,,25,1,"12:00 PM PDT on August 01, 2012",9,1,54,70,0,0,53
0,6,28,2012,,13,21,0.00,08,1012,29.97,12,,0.00,0,2,,17,9,66,,12,84,20,0,50,,16,10,0,48,69,62,1016,89,"{'tzname': 'America/Los_Angeles', 'mday': '02', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 02, 2012'}",298,10,1,30.01,4,45,10,,,0.00,00,0,12,3,0.00,America/Los_Angeles,0.00,12,0.00,,02,1015,53,0,14,16,29.90,0.00,0.00,0,,28,2,"12:00 PM PDT on August 02, 2012",9,1,54,70,0,0,53
0,9,28,2012,,9,22,0.00,08,1010,29.88,12,,0.00,4,2,,17,10,67,,12,87,14,0,50,,16,10,0,49,71,62,1013,89,"{'tzname': 'America/Los_Angeles', 'mday': '03', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 03, 2012'}",304,10,1,29.92,6,29,10,,,0.00,00,0,12,3,0.00,America/Los_Angeles,0.00,12,0.00,,03,1012,51,6,16,16,29.83,0.00,0.00,0,,18,3,"12:00 PM PDT on August 03, 2012",9,0,53,71,0,0,53
0,14,28,2012,,11,18,0.00,08,1011,29.93,13,,0.00,5,2,,16,9,68,,9,92,18,0,52,,16,10,0,48,73,60,1016,84,"{'tzname': 'America/Los_Angeles', 'mday': '04', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 04, 2012'}",268,11,1,30.00,8,37,10,,,0.00,00,0,12,5,T,America/Los_Angeles,0.00,12,T,,04,1013,63,8,14,16,29.86,0.00,0.00,0,,23,4,"12:00 PM PDT on August 04, 2012",9,1,55,65,0,0,54
0,16,28,2012,,13,21,0.00,08,1015,30.04,13,,0.00,4,2,,17,8,69,,13,94,21,0,53,,16,10,0,50,75,63,1020,87,"{'tzname': 'America/Los_Angeles', 'mday': '05', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 05, 2012'}",270,12,1,30.11,10,40,10,,,0.00,00,0,14,2,0.00,America/Los_Angeles,0.00,12,0.00,,05,1017,55,6,13,16,29.98,0.00,0.00,0,,25,5,"12:00 PM PDT on August 05, 2012",10,0,55,69,0,0,57
0,18,28,2012,,16,21,0.00,08,1017,30.10,11,,0.00,7,2,,17,10,70,,13,96,26,0,51,,16,10,0,50,77,63,1021,80,"{'tzname': 'America/Los_Angeles', 'mday': '06', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 06, 2012'}",275,11,1,30.14,12,48,10,,,0.00,00,0,13,2,0.00,America/Los_Angeles,0.00,12,0.00,,06,1019,55,11,16,16,30.05,0.00,0.00,0,,30,6,"12:00 PM PDT on August 06, 2012",10,0,52,69,0,0,56
0,20,28,2012,,17,21,0.00,08,1016,30.04,11,,0.00,9,2,,17,10,71,,13,98,28,0,51,,16,10,0,49,79,63,1019,86,"{'tzname': 'America/Los_Angeles', 'mday': '07', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 07, 2012'}",279,11,1,30.08,14,48,10,,,0.00,00,0,13,2,0.00,America/Los_Angeles,0.00,12,0.00,,07,1017,49,14,16,16,30.00,0.00,0.00,0,,30,7,"12:00 PM PDT on August 07, 2012",9,0,52,69,0,0,56
0,21,28,2012,,15,22,0.00,08,1013,29.98,11,,0.00,6,2,,18,10,72,,14,99,24,0,50,,16,10,0,49,81,64,1016,83,"{'tzname': 'America/Los_Angeles', 'mday': '08', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 08, 2012'}",297,10,1,30.02,16,47,10,,,0.00,00,0,13,1,0.00,America/Los_Angeles,0.00,12,0.00,,08,1015,44,10,16,16,29.92,0.00,0.00,0,,29,8,"12:00 PM PDT on August 08, 2012",9,0,51,72,0,0,55
0,23,28,2012,,14,22,0.00,08,1010,29.90,11,,0.00,7,2,,17,10,73,,13,101,23,0,51,,16,10,0,50,83,63,1014,89,"{'tzname': 'America/Los_Angeles', 'mday': '09', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 09, 2012'}",296,11,1,29.95,18,47,10,,,0.00,00,0,12,2,0.00,America/Los_Angeles,0.00,12,0.00,,09,1012,49,11,16,16,29.84,0.00,0.00,0,,29,9,"12:00 PM PDT on August 09, 2012",10,0,52,72,0,0,54
0,28,28,2012,,15,19,0.00,08,1008,29.82,11,,0.00,8,2,,16,9,74,,10,106,24,0,50,,16,10,0,50,85,60,1011,89,"{'tzname': 'America/Los_Angeles', 'mday': '10', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 10, 2012'}",295,10,1,29.86,20,42,10,,,0.00,00,0,12,5,0.00,America/Los_Angeles,0.00,12,0.00,,10,1010,56,13,14,16,29.76,0.00,0.00,0,,26,10,"12:00 PM PDT on August 10, 2012",10,1,51,66,0,0,53
0,31,28,2012,,13,22,0.00,08,1007,29.79,12,,0.00,4,2,,17,9,75,,12,109,21,0,50,,16,10,0,48,87,62,1010,89,"{'tzname': 'America/Los_Angeles', 'mday': '11', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 11, 2012'}",303,10,1,29.83,22,45,10,,,0.00,00,0,11,3,0.00,America/Los_Angeles,0.00,12,0.00,,11,1009,49,6,14,16,29.74,0.00,0.00,0,,28,11,"12:00 PM PDT on August 11, 2012",9,1,54,71,0,0,52
0,37,28,2012,,15,18,0.00,08,1009,29.84,11,,0.00,7,1,,15,9,76,,8,115,24,0,51,,16,10,0,50,88,59,1012,89,"{'tzname': 'America/Los_Angeles', 'mday': '12', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 12, 2012'}",296,11,1,29.88,23,39,10,,,0.00,00,0,12,6,0.00,America/Los_Angeles,0.00,12,0.00,,12,1010,63,11,14,16,29.79,0.00,0.00,0,,24,12,"12:00 PM PDT on August 12, 2012",10,1,52,65,0,0,53
0,40,28,2012,,14,21,0.00,08,1008,29.82,11,,0.00,7,1,,17,10,77,,12,118,22,0,51,,16,10,0,50,89,62,1011,93,"{'tzname': 'America/Los_Angeles', 'mday': '13', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 13, 2012'}",295,11,1,29.87,24,40,10,,,0.00,00,0,12,3,0.00,America/Los_Angeles,0.00,12,0.00,,13,1010,53,11,16,16,29.78,0.00,0.00,0,,25,13,"12:00 PM PDT on August 13, 2012",10,0,52,70,0,0,53
0,44,28,2012,,13,20,0.00,08,1008,29.81,12,,0.00,0,1,,16,10,78,,11,122,21,0,52,,16,10,0,50,90,61,1010,89,"{'tzname': 'America/Los_Angeles', 'mday': '14', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 14, 2012'}",301,11,1,29.84,25,40,10,,,0.00,00,0,12,4,0.00,America/Los_Angeles,0.00,12,0.00,,14,1009,58,0,16,16,29.78,0.00,0.00,0,,25,14,"12:00 PM PDT on August 14, 2012",10,0,54,68,0,0,54
0,46,28,2012,,11,21,0.00,08,1010,29.86,12,,0.00,6,1,,17,10,79,,13,124,18,0,52,,16,10,0,51,91,63,1013,86,"{'tzname': 'America/Los_Angeles', 'mday': '15', 'hour': '12', 'mon': '08', 'year': '2012', 'min': '00', 'pretty': '12:00 PM PDT on August 15, 2012'}",290,11,1,29.92,26,35,10,,,0.00,00,0,14,2,0.00,America/Los_Angeles,0.00,12,0.00,,15,1011,53,10,16,16,29.82,0.00,0.00,0,,22,15,"12:00 PM PDT on August 15, 2012",11,0,53,69,0,0,57
